company_name,status_label,year,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18
C_2194,failed,2003,312.667,803.6,77.531,130.761,13.852,-646.045,258.55,238.252,1029.353,1453.28,705.63,53.23,225.753,596.813,-793.364,1029.353,1611.589,898.592
C_6339,failed,2001,1.908,5.878,1.504,-1.884,0.124,-12.617,0.855,0.1671,7.059,11.582,1.257,-3.388,1.181,18.42,-20.917,7.059,19.677,8.943
C_2330,failed,2009,25.649,53.437,1.583,1.818,7.263,0.997,13.437,5.1638,63.178,37.346,2.612,0.235,9.741,14.254,-17.267,63.178,47.581,61.36
C_4430,failed,1999,465.366,1548.627,65.253,197.163,132.625,-10.215,233.819,355.948,1898.597,1348.89,884.55,131.91,349.97,362.255,-674.377,1898.597,1500.011,1701.434
C_7608,failed,2011,113.423,50.792,38.944,31.951,16.841,-33.827,34.861,329.1844,143.74,537.333,248.384,-6.993,92.948,64.243,-334.786,143.74,314.881,111.789
C_6589,failed,2001,62.428,17.373,14.32,-29.406,3.08,-51.087,3.768,83.9325,37.33,75.403,0,-43.726,19.957,11.157,-115.535,37.33,11.157,66.736
C_8241,failed,2014,154.672,384.813,85.88,96.011,4.413,-515.604,108.813,152.5584,536.282,871.572,592.455,10.131,151.469,96.193,-1192.968,536.282,718.625,440.271
C_2322,failed,2005,17.086,59.323,1.974,5.688,1.605,-0.583,6.715,42.6618,76.672,68.982,26.193,3.714,17.349,20.205,-100.989,76.672,46.398,70.984
C_4443,failed,2003,65.978,154.223,2.536,5.136,57.488,0.705,6.816,25.186,179.974,86.6,18.418,2.6,25.751,47.83,-2.092,179.974,66.308,174.838
C_1440,failed,2004,104.593,138.483,23.091,41.865,0,10.812,31.473,631.9466,185.247,276.009,13.445,18.774,46.764,28.266,-3.206,185.247,54.394,143.382
C_2002,failed,2004,566.796,661.933,26.847,158.785,179.605,81.369,297.428,1600.3108,1266.939,990.99,163.209,131.938,605.006,223.696,393.701,1266.939,402.746,1108.154
C_5353,failed,2004,175.35,98.241,5.776,-19.375,6.893,-19.945,15.724,911.2635,161.595,242.317,10.278,-25.151,63.354,33.456,-192.032,161.595,50.847,180.97
C_4784,failed,2003,92.992,383.582,5.239,33.667,0,15.321,31.446,37.9177,474.85,157.301,57.177,28.428,91.268,84.429,-25.062,474.85,163.974,441.183
C_5076,failed,2006,143.925,176.616,19.517,100.304,40.783,54.253,63.461,911.4917,312.126,404.665,0,80.787,135.51,34.246,237.831,312.126,61.806,211.822
C_6348,failed,2006,30.318,19.469,0.332,-6.967,14.094,-7.753,9.276,102.1062,24.078,62.125,27.033,-7.299,4.609,19.587,-229.735,24.078,46.62,31.045
C_5189,failed,2004,12.546,0.56,0.053,-6.732,0.076,-6.781,0.044,74.4811,0.504,12.724,6.046,-6.785,-0.056,1.194,-59.496,0.504,8.353,7.236
C_3277,failed,2016,77.179,138.477,21.944,-19.722,28.131,165.276,16.985,57.536,150.744,312.717,103.733,-41.666,12.267,48.8,-386.229,150.744,162.599,170.466
C_7212,failed,2008,89.487,403.689,6.146,24.727,0,-116.895,70.375,7.124,537.814,173.929,105.26,18.581,134.125,60.479,-283.859,537.814,171.84,513.087
C_2002,failed,2002,294.829,404.806,14.349,84.053,95.872,37.591,175.652,575.2556,705.484,450.589,43.405,69.704,300.678,134.311,212.635,705.484,177.716,621.431
C_4170,failed,2004,45.228,44.791,6.999,17.246,10.276,0.259,16.762,227.0332,96.374,117.52,63.17,10.247,51.583,26.025,-108.049,96.374,107.28,79.128
C_6335,failed,2008,136.694,129.835,8.794,-10.388,33.942,17.159,0,62.088,215.62,204.801,0,-19.182,85.785,77.659,17.57,215.62,89.472,226.008
C_4888,failed,2000,68.298,258.933,66.269,259.1,0,70.017,9.152,1226.7767,518.033,2121.602,947,192.831,259.1,88.745,155.923,518.033,1138.969,258.933
C_6107,failed,2005,565.845,436.016,85.146,464.627,0,67.533,457.31,1965.0002,956.631,3867.824,2978.615,379.481,520.615,738.818,-179.552,956.631,3825.09,492.004
C_3524,failed,2004,70.656,300.608,14.315,1.333,49.503,-10.48,1.504,63.1684,399.25,155.208,4.368,-12.982,98.642,54.32,-6.494,399.25,85.159,397.917
C_6054,failed,2004,12.14,33.585,1.141,-0.279,9.591,-4.101,1.093,8.2759,45.881,20.406,1.024,-1.42,12.296,14.494,-5.909,45.881,16.382,46.16
C_744,failed,2010,44.927,118.018,4.871,6.131,2.153,1.476,19.484,48.713,166.37,57.479,0.106,1.26,48.352,12.606,-107.282,166.37,13.853,160.239
C_1594,failed,2004,12.062,23.194,0.814,-4.349,6.015,-3.91,5.621,8.321,27.76,15.729,1.735,-5.163,4.566,11.532,-4.911,27.76,13.267,32.109
C_1144,failed,2008,6628,5845,337,850,1477,-5799,2261,129.4522,10421,8837,4501,513,4576,4506,-43091,10421,11966,9571
C_5763,failed,1999,175.073,295.169,7.6,45.011,72.181,8.251,76.225,141.9039,420.691,289.322,168.703,37.411,125.522,55.032,42.212,420.691,229.499,375.68
C_1668,failed,2007,52.821,57.352,2.354,7.559,36.775,2.771,11.045,74.884,88.201,64.7,19.782,5.205,30.849,13.845,26.232,88.201,33.75,80.642
C_6389,failed,2005,150.54,472.01,13.591,49.617,23.677,12.612,93.189,282.5893,575.655,494.043,200.445,36.026,103.645,87.739,16.918,575.655,309.122,526.038
C_1523,failed,2007,1566.8,2234.7,112.7,464.2,705.4,236.8,256,2210.228,4251.7,1989.6,348.2,351.5,2017,748,1986.8,4251.7,1219.9,3787.5
C_3909,failed,2005,127.46,277.453,15.502,30.04,105.911,-0.175,7.681,52.69,561.627,273.317,128.087,14.538,284.174,56.232,0.111,561.627,209.989,531.587
C_7327,failed,2007,360.572,193.053,4.536,20.964,0,1.595,211.595,95.8765,214.017,422.377,61.012,16.428,20.964,236.046,-3.51,214.017,305.83,193.053
C_4324,failed,2001,43.382,79.419,6.798,-17.454,9.793,-59.625,18.153,32.3483,117.918,61.698,0.461,-24.252,38.499,40.113,-114.381,117.918,41.585,135.372
C_4420,failed,2004,779.104,2800.885,152.156,232.622,159.034,-533.905,346.031,139.7696,3178.724,2560.774,1398.108,80.466,377.839,1057.536,-745.722,3178.724,2656.912,2946.102
C_8385,failed,2016,125.033,133.658,255.188,311.577,0,-91.244,13.869,202.2559,570.372,2132.432,1754.233,56.389,436.714,95.116,-1178.984,570.372,1893.787,258.795
C_1114,failed,2006,17.043,11.608,0.205,-11.549,0,-11.177,0,50.4832,0.059,17.436,0,-11.754,-11.549,2.441,-74.458,0.059,2.457,11.608
C_1577,failed,1999,248.152,457.152,154.264,306.306,23.59,-30.526,29.208,2262.3851,926.984,4161.572,2202.933,152.042,469.832,159.302,-71.404,926.984,2545.956,620.678
C_8094,failed,2011,6.739,11.367,0.367,-5.157,0,-5.702,4.047,29.8962,22.643,7.851,0.241,-5.524,11.276,5.893,-49.787,22.643,6.134,27.8
C_5189,failed,2006,8.569,0.441,0.065,-12.487,0.22,-12.657,0.083,44.324,0.586,9.031,6.078,-12.552,0.145,1.338,-84.834,0.586,9.175,13.073
C_7019,failed,2003,144.752,44.343,81.927,140.487,0,33.25,35.315,448.1638,230.187,544.181,150.317,58.56,185.844,61.05,-2.243,230.187,282.696,89.7
C_5829,failed,2004,54.344,492.3,21.419,42.191,17.545,-3.417,10.448,64.8663,574.497,248.884,233.132,20.772,82.197,68.047,-248.218,574.497,353.91,532.306
C_1440,failed,2008,145.29,349.943,88.145,218.784,3.874,-62.745,99.423,278.4944,610.884,824.479,262.115,130.639,260.941,80.918,107.195,610.884,410.361,392.1
C_3343,failed,2000,63.99,46.779,4.294,5.671,0,-0.128,9.843,40.0278,77.691,75.166,0,1.377,30.912,19.596,24.603,77.691,19.596,72.02
C_8254,failed,2013,12.364,1.82,0.121,-4.53,0,-24.749,2.317,2.7974,1.955,12.501,0,-4.651,0.135,42.711,-101.718,1.955,42.711,6.485
C_2866,failed,2004,529.164,638.834,93.866,238.707,216.513,62.559,216.81,1111.5396,903.344,1743.235,600.303,144.841,264.51,295.241,263.239,903.344,1236.708,664.637
C_4699,failed,2011,1885.9,2166.3,227.1,-84.5,694.8,-1536,202.9,909.352,2539.8,4881.6,1778.9,-311.6,373.5,1436.9,573.6,2539.8,4096.7,2624.3
C_1519,failed,2002,5.577,4.98,0.054,3.331,0.887,3.073,2.964,33.0858,11.128,5.842,0,3.277,6.148,0.882,-7.738,11.128,0.882,7.797
C_5711,failed,2003,2.55,60.25,3.129,5.407,0.494,1.166,0.394,16.461,68.09,35.784,5.642,2.278,7.84,8.04,6.081,68.09,14.679,62.683
C_489,failed,2002,135.463,272.337,6.885,17.327,129.677,5.354,2.015,40.9056,408.756,169.9,23.4,10.442,136.419,42.086,53.35,408.756,67.79,391.429
C_6747,failed,2005,224.887,578.79,39.222,-30.476,0,-105.293,51.918,766.5575,624.655,1414.245,516.677,-69.698,45.865,323.801,-270.548,624.655,954.651,655.131
C_7018,failed,2009,237.857,207.398,46.086,10.025,34.89,-265.208,53.303,313.7931,271.848,824.309,357.428,-36.061,64.45,65.623,-488.901,271.848,428.666,261.823
C_4666,failed,2004,112.475,65.81,9.8,-32.123,2.933,-44.624,4.795,159.3084,33.687,154.708,67.37,-41.923,-32.123,36.114,-286.748,33.687,133.477,65.81
C_1342,failed,2008,4.108,18.053,0.622,-0.805,1.839,-1.652,1.288,2.0336,24.187,14.837,5.455,-1.427,6.134,7.149,-33.668,24.187,14.931,24.992
C_5307,failed,2000,315.674,815.77,10.7,-198.262,16.854,-159.022,57.643,1418.9795,617.508,2605.386,1171.967,-208.962,-198.262,221.321,-444.886,617.508,1579.398,815.77
C_3524,failed,2000,106.336,313.951,9.202,14.287,59.002,4.22,2.573,92.883,419.712,191.63,6.616,5.085,105.761,56.769,45.703,419.712,69.834,405.425
C_689,failed,2013,190.065,241.516,63.955,158.561,0,70.606,111.367,1254.4121,454.604,1773.292,500.864,94.606,213.088,73.517,673.186,454.604,709.951,296.043
C_5497,failed,2001,7.287,4.504,9.377,20.269,0,8.076,5.507,49.3165,29.811,74.704,10,10.892,25.307,6.605,1.867,29.811,16.605,9.542
C_14,failed,2002,100.724,190.419,1.629,8.965,36.271,4.945,46.683,69.6583,229.329,115.703,0,7.336,38.91,42.413,40.958,229.329,42.413,220.364
C_300,failed,2001,345.624,1247.173,36.043,32.879,172.276,-27.888,27.507,594.8192,1548.225,858.152,224.926,-3.164,301.052,292.514,187.291,1548.225,566.118,1515.346
C_4586,failed,2009,27.402,82.705,14.87,15.452,0.571,-24.859,2.063,4.3656,134.049,198.95,0.114,0.582,51.344,281.909,-93.854,134.049,282.023,118.597
C_6991,failed,2002,63.15,9.366,4.221,-26.149,6.85,-29.072,13.627,94.3299,39.3,87.615,2.313,-30.37,29.934,15.483,-102.293,39.3,19.229,65.449
C_6984,failed,2004,8.276,4.029,0.329,-16.308,0.777,-15.32,0.62,42.7525,3.709,9.157,0,-16.637,-0.32,1.651,-94.617,3.709,2.244,20.017
C_5760,failed,2002,0.839,2.773,0.621,0.28,0,-0.626,0.493,1.6551,4.434,7.823,3.73,-0.341,1.661,0.752,-8.864,4.434,4.482,4.154
C_3017,failed,2008,2.096,13.836,0.83,-0.864,0.863,-1.681,0.573,1.2333,18.128,5.014,0,-1.694,4.292,7.199,-178.304,18.128,7.657,18.992
C_2135,failed,2004,162.636,217.57,7.796,12.984,155.857,1.758,0.87,172.425,426.691,259.525,31,5.188,209.121,66.38,211.032,426.691,130.959,413.707
C_7224,failed,2005,127.054,751.06,4.017,90.545,6.368,25.698,30.19,146.3732,841.605,228.799,121,86.528,90.545,80.02,-67.151,841.605,210.181,751.06
C_3460,failed,2004,44.511,33.345,3.003,-18.73,0.354,-32.685,0,167.8301,14.615,50.532,0,-21.733,-18.73,48.78,-356.016,14.615,48.78,33.345
C_8620,failed,2011,123.482,316.167,4.307,45.202,65.335,25.173,14.531,280.4683,558.146,162.613,0.189,40.895,241.979,63.153,26.377,558.146,84.89,512.944
C_1816,failed,1999,0.68,11.011,7.386,-9.436,0,-30.401,0.661,22.5418,1.575,11.542,5.424,-16.822,-9.436,4.687,-32.178,1.575,10.241,11.011
C_4520,failed,1999,121.088,113.858,12.238,89.162,8.195,45.836,99.713,573.7879,226.29,367.022,52.773,76.924,112.432,18.812,124.435,226.29,88.495,137.128
C_2002,failed,2008,1365.884,1086.819,57.231,251.487,312.138,-226.265,551.173,330.8414,2264.636,2170.265,790.097,194.256,1177.817,734.569,270.929,2264.636,1570.299,2013.149
C_2953,failed,2006,35.13,4.938,2.202,-30.395,0.276,-35.821,0.442,88.9636,6.093,57.287,90,-32.597,1.155,5.642,-127.2,6.093,96.806,36.488
C_533,failed,2003,77.962,94.228,3.956,-29.049,12.448,-36.198,29.128,205.8788,65.179,153.695,9.373,-33.005,-29.049,40.167,-283.845,65.179,53.862,94.228
C_5958,failed,2011,20.236,34.816,0.458,7.387,1.46,10.05,0.284,76.6589,62.112,21.874,0,6.929,27.296,5.914,-221.377,62.112,6.013,54.725
C_6343,failed,2007,2.496,3.046,0.602,-12.655,1.057,-14.739,0.172,10.8186,3.445,3.414,0,-13.257,0.399,4.876,-261.575,3.445,4.876,16.1
C_5368,failed,2006,206.607,663.83,47.536,60.028,0,-237.958,118.012,47.8166,1011.467,392.25,607.077,12.492,347.637,253.372,-1162.334,1011.467,860.505,951.439
C_7589,failed,2010,31.8,41.285,23.67,50.04,1.817,0.691,9.826,240.3578,104.4,322.136,271.596,26.37,63.115,9.775,-6.298,104.4,327.38,54.36
C_851,failed,2003,1453,6258,415,703,711,-197,528,4652.6764,7722,10102,4610,288,1464,1171,-1739,7722,7832,7019
C_7371,failed,2017,1189.628,1325.363,1013.792,8.423,0,-1237.648,284.214,2401.7095,1494.398,8403.034,2764.716,-1005.369,169.035,1553.328,-2486.44,1494.398,4483.892,1485.975
C_6148,failed,2004,1488.9,1191.3,31.8,103.3,1009.4,23.5,238.5,825.0938,1417.2,2003.4,475,71.5,225.9,365.3,55.6,1417.2,1084.7,1313.9
C_2135,failed,2001,145.242,201.315,5.628,29.811,135.672,14.659,1.339,270.4251,411.857,195.549,0,24.183,210.542,65.874,195.738,411.857,94.946,382.046
C_7184,failed,2006,13.467,7.604,3.703,-5.04,0,-6.861,4.053,95.7117,9.444,111.964,19.35,-8.743,1.84,29.061,-12.746,9.444,50.282,14.484
C_4788,failed,2013,2718.11,1647.492,388.092,1160.628,52.439,548.686,469.355,7913.8722,2895.421,8391.434,2244.189,772.536,1247.929,745.582,2761.511,2895.421,3754.176,1734.793
C_2953,failed,2007,18.776,26.58,1.505,-25.179,0.669,-35.573,0.349,94.4764,1.401,39.491,90,-26.684,-25.179,4.97,-161.928,1.401,96.284,26.58
C_2322,failed,2006,13.755,68.985,1.988,5.796,2.371,-3.174,7.591,41.5879,88.786,83.276,32.361,3.808,19.801,28.651,-107.358,88.786,66.246,82.99
C_6626,failed,2009,7.125,24.965,0.255,0.369,1.84,-0.019,3.616,5.1341,36.15,22.42,2.624,0.114,11.185,4.364,-47.448,36.15,6.988,35.781
C_4131,failed,2001,4.095,3.108,2.88,-19.262,1.683,-28.19,0.235,86.324,1.981,20.927,9.425,-22.142,-1.127,3.436,-129.862,1.981,12.952,21.243
C_5555,failed,1999,11.43,33.316,0.729,3.395,5.695,1.281,3.408,24.5324,47.56,15.027,2.393,2.666,14.244,5.512,3.526,47.56,8.038,44.165
C_258,failed,2010,49.549,288.267,5.175,5.933,31.99,-0.566,15.882,28.6654,310.098,90.313,16.28,0.758,21.831,39.264,26.633,310.098,55.544,304.165
C_7938,failed,2010,687.7,1404.7,693.6,1808.9,52.5,310.7,373.9,7029.942,3712,11353.7,7186.6,1115.3,2307.3,985.5,-2.8,3712,10523.1,1903.1
C_209,failed,2008,2767,5872,726,573,713,-2234,816,25.004,6771,8072,5015,-153,899,2385,-3222,6771,8412,6198
C_7582,failed,2017,95.791,654.567,33.474,68.385,25.356,-234.041,26.028,198.746,1084.028,610.325,0,34.911,429.461,357.617,-425.646,1084.028,395.801,1015.643
C_2041,failed,2005,29.575,55.817,0.487,-11.072,1.317,-11.414,10.908,66.815,55.8,120.43,2.706,-11.559,-0.017,11.055,-17.249,55.8,94.733,66.872
C_2166,failed,2004,6.838,12.743,1.001,-4.343,1.37,-5.941,0.626,176.3753,8.4,10.138,0.058,-5.344,-4.343,23.564,-107.526,8.4,33.292,12.743
C_281,failed,2007,390.391,1032.355,20.177,112.841,207.284,51.806,146.675,600.8446,1420.353,677.004,60.712,92.664,387.998,177.769,208.632,1420.353,291.929,1307.512
C_8278,failed,2014,7.333,18.282,3.197,-3.301,1.621,-6.755,4.452,25.8034,27.122,34.453,5.855,-6.498,8.84,17.554,-152.59,27.122,24.503,30.423
C_344,failed,2003,17.343,5.449,0.612,-3.882,2.987,-3.55,5.142,19.0046,10.257,18.898,0,-4.494,4.808,3.2,3.321,10.257,4.674,14.139
C_4413,failed,2006,239.311,1923.133,331.055,447.847,140.614,-25.72,0,112.0768,2541.933,1153.277,1087.875,116.792,618.8,268.117,-434.424,2541.933,1389.708,2094.086
C_5172,failed,2009,9.614,15.369,1.067,-10.486,0,-13.772,0.155,14.5893,4.883,11.965,8.896,-11.553,-10.486,2.203,-348.444,4.883,12.138,15.369
C_8032,failed,2007,359.69,371.017,25.2,207.805,3.109,105.6,273.77,1392.3052,623.615,1274.05,315,182.605,252.598,254.328,107.62,623.615,686.143,415.81
C_8829,failed,2014,57.517,53.392,0.566,-51.418,0,-53.306,0.129,196.57,1.974,64.367,23.177,-51.984,-51.418,3.296,-204.295,1.974,33.015,53.392
C_3574,failed,1999,29.663,26.092,9.51,-24.574,1.641,-69.146,1.869,868.0189,1.518,58.516,12.369,-34.084,-24.574,13.656,-223.416,1.518,28.525,26.092
C_1577,failed,2006,132.875,496.321,132.295,209.417,23.126,-305.618,40.843,494.5774,945.665,3187.616,2126.888,77.122,449.344,291.421,-1394.045,945.665,2476.984,736.248
C_7374,failed,2007,4.47,45.158,4.316,-34.701,0.688,-42.249,0.688,56.0988,10.457,23.666,0,-39.017,-34.701,7.273,-195.335,10.457,22.176,45.158
C_920,failed,2000,251.566,299.72,29.326,122.416,4.28,83.663,42.712,1259.6438,422.136,746.233,173.4,93.09,122.416,117.627,271.444,422.136,351.066,299.72
C_1712,failed,2015,320.813,1121.125,170.382,182.91,121.858,-203.314,159.916,106.7926,1411.048,1502.396,1004.892,12.528,289.923,312.67,-843.519,1411.048,2104.28,1228.138
C_1717,failed,2002,351.544,295.239,22.865,17.502,68.921,-33.534,43.54,13.2447,386.393,834.388,249.706,-5.363,91.154,206.099,-342.754,386.393,620.527,368.891
C_5240,failed,2002,0.01,0.664,0.023,-0.595,0,-0.706,0,0.5396,0.069,0.247,2.12,-0.618,-0.595,1.194,-22.08,0.069,3.314,0.664
C_7688,failed,2007,33.988,13.486,0.735,-12.904,0,-12.901,0.286,130.5465,0.582,38.165,0.526,-13.639,-12.904,2.717,-22.746,0.582,3.243,13.486
C_6707,failed,2002,8.495,12.681,3.737,-10.245,0.036,-30.574,2.696,10.0828,13.157,14.059,0.197,-13.982,0.476,1.743,-188.502,13.157,1.94,23.402
C_2443,failed,2006,478.009,42.191,6.255,34.243,44.945,-101.605,42.921,636.0989,175.09,639.106,172.5,27.988,132.899,154.98,-519.716,175.09,335.892,140.847
C_7188,failed,2004,17.075,2.066,2.18,-13.111,0.255,-23.372,4.286,293.2791,3.663,101.737,2.15,-15.291,1.597,12.376,-70.447,3.663,41.517,16.774
C_4018,failed,2005,51.45,29.794,2.22,-13.14,19.389,-34.03,12.619,91.3396,44.317,61.846,8.33,-15.36,14.523,18.632,-159.294,44.317,28.664,57.457
C_297,failed,2000,7.424,8.522,0.909,-2.187,3.415,-3.011,2.352,10.052,12.158,10.788,0,-3.096,3.636,1.577,-3.881,12.158,1.577,14.345
C_4347,failed,2005,401.142,431.51,23.064,26.379,12.6,-11.969,90.951,812.4659,457.889,1065.328,0.919,3.315,26.379,755.625,-515.457,457.889,1235.179,431.51
C_409,failed,2003,810.454,1616.092,115.369,164.458,390.199,18.954,210.19,820.9076,2185.043,2529.182,754.018,49.089,568.951,701.245,-686.62,2185.043,2226.473,2020.585
C_1440,failed,2003,28.02,88.505,16.16,16.598,0,-1.79,20.033,181.545,107.876,143.731,44.892,0.438,19.371,21.992,-14.018,107.876,72.895,91.278
C_3673,failed,2007,0.846,1.774,0.019,-1.767,0,0.346,0,40.5167,0.007,3.892,0,-1.786,-1.767,3.78,-42.982,0.007,3.855,1.774
C_8858,failed,2018,372.981,368.577,270.267,563.208,0,85.205,126.584,23.5786,1056.914,2819.96,2395.408,292.941,688.337,348.299,-1812.884,1056.914,2811.655,493.706
C_7070,failed,2003,760.852,2347.513,116.367,294.466,0,41.307,568.34,1849.548,3139.277,2049.812,268.812,178.099,791.764,520.117,145.368,3139.277,860.159,2844.811
C_7261,failed,2015,8.78,88.472,3.2,-12.116,1.051,-15.655,2.367,21.0813,89.89,41.261,10.669,-15.316,1.418,9.062,-325.725,89.89,23.409,102.006
C_1883,failed,2014,419.958,1466.256,41.063,-6.135,315.678,-28.904,84.857,613.6854,1970.049,649.246,2.259,-47.198,503.793,206.566,311.141,1970.049,233.61,1976.184
C_7018,failed,2010,217.184,256.381,63.048,8.01,54.941,-465.437,76.484,121.6861,338.785,424.47,427.04,-55.038,82.404,57.355,-1096.176,338.785,485.599,330.775
C_2966,failed,2008,17.779,100.144,2.531,2.382,1.335,-4.475,3.151,18.3441,162.547,43.086,0,-0.149,62.403,26.942,-23.753,162.547,27.893,160.165
C_3612,failed,2005,129.255,245.293,0.931,15.315,13.96,11.414,28.861,187.3931,324.281,142.514,0.061,14.384,78.988,36.525,75.481,324.281,39.549,308.966
C_7257,failed,2006,30.81,134.971,7.58,6.353,24.102,-1.543,2.493,76.5525,204.753,83.159,0.058,-1.227,69.782,32.519,4.595,204.753,41.992,198.4
C_5959,failed,2012,0.031,3.796,0.134,-1.339,0,-1.244,0.01,0.4258,4.135,0.224,0.008,-1.473,0.339,2.479,-77.2,4.135,2.611,5.474
C_3674,failed,2003,287.219,788.358,30.991,39.932,87.608,-27.035,94.142,389.4636,992.22,960.545,531.001,8.941,203.862,125.058,33.889,992.22,740.164,952.288
C_3695,failed,2003,10.879,10.333,27.098,33.133,0,3.64,9.095,141.1981,47.91,176.384,22.2,6.035,37.577,26.178,-4.287,47.91,68.657,14.777
C_8032,failed,2010,160.69,415.326,58.7,61.171,2.154,-315.849,119.629,541.2866,536.468,752.301,106.008,2.471,121.142,145.756,-20.134,536.468,364.59,475.297
C_677,failed,2008,917.247,6352.159,260.991,278.068,474.002,-139.881,196.537,234.7373,9516.186,3545.711,1420.631,17.077,3164.027,746.535,-228.605,9516.186,3278.341,9238.118
C_1169,failed,2006,535.974,681.191,42.643,147.328,157.87,74.172,175.969,859.6733,897.861,1505.803,254.23,104.685,216.67,167.968,479.514,897.861,628.701,750.533
C_2443,failed,2010,268.647,15.204,1.202,-24.8,3.324,-17.539,12.724,374.9588,44.697,387.783,0,-26.002,29.493,13.152,-394.7,44.697,14.839,69.497
C_7181,failed,2008,307.759,807.32,45.998,78.187,78.805,-328.266,79.359,8.2499,931.409,808.55,651.469,32.189,124.089,125.618,-337.281,931.409,882.365,853.222
C_2322,failed,2009,19.005,66.109,2.317,7.419,1.844,1.514,5.554,66.8384,88.934,91.313,36.139,5.102,22.825,20.835,-114.982,88.934,64.309,81.515
C_7680,failed,2006,308.621,549.555,53.616,55.892,153.778,-211.983,75.752,274.6086,1013.447,855.91,266.5,2.276,463.892,203.554,-231.907,1013.447,509.269,957.555
C_20,failed,2007,311.893,2602.035,11.384,23.213,14.776,17.056,269.652,108.4026,2636.222,357.075,0,11.829,34.187,261.321,77.327,2636.222,267.633,2613.009
C_7401,failed,2003,145.444,204.109,19.756,116.83,58.276,37.575,60.309,1508.429,479.135,620.349,366.026,97.074,275.026,90.46,-119.275,479.135,497.64,362.305
C_4540,failed,2010,9.718,33.459,5.053,-7.922,0.752,-12.472,3.065,82.135,44.751,31.581,0,-12.975,11.292,8.547,-31.54,44.751,11.736,52.673
C_1169,failed,2014,637.851,1307.053,114.293,302.959,147.169,84.3,258.618,1896.9291,1858.669,3230.72,845.692,188.666,551.616,435.006,1014.113,1858.669,1585.711,1555.71
C_744,failed,2001,114.413,165.994,9.288,33.399,0,15.247,24.939,577.7225,245.185,221.971,3.28,24.111,79.191,20.354,84.511,245.185,25.376,211.786
C_2166,failed,2011,10.29,22.091,0.71,-1.583,1.284,-17.926,3.462,50.4645,20.508,17.675,48.062,-2.293,-1.583,5.697,-188.506,20.508,72.813,22.091
C_1953,failed,2000,920.309,1335.001,168.524,-90.311,181.594,-829.544,347.515,699.2813,2331.134,1839.211,354.296,-258.835,996.133,861.528,-813.653,2331.134,1246.661,2421.445
C_5681,failed,2001,3.357,4.097,0.325,-2.937,0,-3.73,0.055,29.406,1.16,4.208,0,-3.262,-2.937,0.666,-26.171,1.16,0.666,4.097
C_6966,failed,2003,8.708,0.951,3.821,-18.051,0,-25.293,0.265,47.7096,3.57,20.98,0.209,-21.872,2.619,1.744,-174.198,3.57,2.661,21.621
C_5959,failed,2011,0.69,14.061,0.1,-1.324,0,-1.637,0.562,2.6353,15.227,0.893,0.647,-1.424,1.166,1.788,-75.956,15.227,2.56,16.551
